beam_height,beam_length,fillet_size,beam_width,modal_frequency_1,modal_frequency_2,modal_frequency_3,modal_frequency_4,max_deformation,max_stress 
14.0,14.2,0.1,0.8,230.54177102628944,1261.4014519624145,1395.8186670167975,1471.5145758133222,0.04811902344226837,1.446634564809737
14.0,15.6,0.1,0.8,212.0842082277371,1182.5846092955737,1296.3342378058703,1407.9918191861875,0.056845761835575104,1.5485028129987308
14.0,17.0,0.1,0.8,193.00449574247742,1091.9934545016451,1129.4865766606322,1309.0933975243993,0.06874287873506546,1.4464533201920147
17.0,10.0,0.1,0.8,359.6670938815264,1612.924158399618,1622.7272854512323,1807.8062523237518,0.01979117840528488,1.3489447375051162
17.0,11.4,0.1,0.8,311.39242487535336,1509.2561809191677,1575.205868974107,1726.2040671064253,0.02630455605685711,1.3332453168594984
17.0,12.8,0.1,0.8,263.3553190470024,1390.5649535987184,1484.5793655183265,1642.5039428873347,0.036823730915784836,1.6466138448114243
17.0,14.2,0.1,0.8,235.9502300689046,1301.6961756527069,1376.959214712542,1574.5124428769755,0.04594796150922775,1.3652635681021288
17.0,15.6,0.1,0.8,211.52966361117123,1230.671776990085,1304.904361727211,1510.369014054157,0.05702629312872887,1.385327346487244
17.0,17.0,0.1,0.8,193.81192100826001,1134.495580920899,1142.2395963368942,1349.502936033552,0.06810068339109421,1.5217494476897246
20.0,10.0,0.1,0.8,401.777490192366,1574.6991427582122,1626.560354687837,1895.574973018294,0.015953078866004944,1.1725202148087006
20.0,11.4,0.1,0.8,326.733550777227,1521.9942265982522,1525.161009565754,1812.4945169248765,0.02391801029443741,1.2316930014451095
20.0,12.8,0.1,0.8,286.75184688189967,1426.1517648178653,1483.5387143744044,1735.3268948715283,0.030970608815550804,1.302701832415895
20.0,14.2,0.1,0.8,245.52068269666773,1327.6239633340126,1398.7040885976103,1656.8582587259543,0.04230048134922981,1.313372642797218
20.0,15.6,0.1,0.8,221.63236994727652,1257.1868800264224,1314.196821077323,1589.6144042870608,0.05193827301263809,1.307255241314554
20.0,17.0,0.1,0.8,200.59767049899156,1153.8734024889188,1175.6550293740202,1491.920653294762,0.06338349729776382,1.3256188161856572
5.0,10.0,0.2,0.4,116.27571242895685,775.0695186657849,859.2028890806505,1444.1745749021343,0.18468858301639557,5.5151538637864705
5.0,11.4,0.2,0.4,99.54206626750766,720.5977577264271,770.7904086690613,1373.8267723626138,0.2523925006389618,6.099529515245323
5.0,12.8,0.2,0.4,86.80784203795379,675.1582838718921,695.6306748268947,962.4502324799876,0.3331106901168823,6.485059441413987
5.0,14.2,0.2,0.4,78.0843342931556,630.0668904713375,635.0955813248174,797.9796056411777,0.4126076102256775,6.273645589942019
5.0,15.6,0.2,0.4,71.1435276103751,530.4127724566258,597.3554113354324,599.1734030339398,0.5008784532546997,6.482678603185583
5.0,17.0,0.2,0.4,66.2852998114685,462.6254802917154,532.7534604278512,561.2362243121183,0.5788134336471558,6.076660533829757
8.0,10.0,0.2,0.4,126.8147587633281,1042.4492014186387,1092.7992324282673,1456.5857071894468,0.15527766942977905,4.579147983394443
8.0,11.4,0.2,0.4,113.01626827372684,980.8542683016898,988.6762239561908,1401.0376319520908,0.19574929773807526,4.526036262971478
8.0,12.8,0.2,0.4,98.62412586290189,905.5707153824786,928.7069176481318,1264.5900576308334,0.2575709819793701,5.387129639625819
8.0,14.2,0.2,0.4,83.30346152185236,828.8023618748499,882.1747698374437,1014.5069972366962,0.3615889847278595,5.019891233362196
8.0,15.6,0.2,0.4,75.79920607988983,763.1512166458218,838.9199072737349,903.20212289646,0.4372643828392029,5.341428734356213
8.0,17.0,0.2,0.4,71.03319790280707,669.7204972865959,737.0098122628318,786.3004871946497,0.4997117221355439,5.335829629585363
11.0,10.0,0.2,0.4,139.5627144634219,1209.505656656411,1213.7645764601225,1434.8696864183519,0.12828335165977478,5.050825525231075
11.0,11.4,0.2,0.4,133.96367507115326,1106.6218043711806,1149.3020398534263,1404.119689468269,0.13951238989830017,4.954237557439553
11.0,12.8,0.2,0.4,124.21929527256138,1022.6095619989632,1095.3124712546746,1347.3819802832418,0.1623816341161728,4.843766243381324
11.0,14.2,0.2,0.4,89.19068014308611,946.535569663227,1044.7567223423705,1259.897898370239,0.31459712982177734,4.916636242894191
11.0,15.6,0.2,0.4,88.99133743704036,876.9918235310183,999.3786578523344,1036.5786657875838,0.31778812408447266,4.858689537108943
11.0,17.0,0.2,0.4,88.76310041884871,753.073758288082,834.9261854191165,939.4936940623093,0.3212333619594574,4.676775704911844
14.0,10.0,0.2,0.4,165.09095911114537,1260.658131300577,1326.4575676326815,1397.4687010240164,0.09191158413887024,3.9208406924103385
14.0,11.4,0.2,0.4,132.97912984810253,1156.9842134430853,1258.9029079139107,1363.4607808973283,0.1414983570575714,4.041991394541202
14.0,12.8,0.2,0.4,165.18750507564104,1074.3268431183567,1201.4691647552343,1317.6493787378115,0.0923568457365036,4.266785365086019
14.0,14.2,0.2,0.4,93.92606743295552,1003.0329230406161,1151.4514334947528,1241.8064065200579,0.28375542163848877,5.425024310207028
14.0,15.6,0.2,0.4,93.24299256136193,940.1019279373714,1106.3729103023027,1154.441890131891,0.28885623812675476,4.494238171942045
14.0,17.0,0.2,0.4,77.53774896327275,874.013626623812,1045.2929832839693,1050.784067448514,0.41750606894493103,4.724019966852167
17.0,10.0,0.2,0.4,162.38051584251636,1275.031905284963,1356.7957274625726,1405.0432045522682,0.09494374692440033,4.553118949351083
17.0,11.4,0.2,0.4,151.81201843246401,1177.2647278140844,1329.230538721783,1335.1695064988671,0.10882174968719482,5.011476313273164
17.0,12.8,0.2,0.4,133.75528912086713,1096.91155380721,1276.3833496671518,1285.550155048095,0.1404402107000351,4.176483274443876
17.0,14.2,0.2,0.4,113.16501074197757,1027.0025889183455,1201.71368931232,1225.7125721965374,0.19652265310287476,4.860056610775482
17.0,15.6,0.2,0.4,102.12388531170416,974.9078280458458,1182.1579122309395,1184.4013434002466,0.24054457247257233,4.802572969572081
17.0,17.0,0.2,0.4,80.55863096753967,912.7074578868903,1062.1438390977805,1117.588609096213,0.3866560459136963,4.37952340311792
20.0,10.0,0.2,0.4,198.52707449002915,1264.3655696554886,1321.9550686277983,1460.4480936510176,0.06384192407131195,3.335873469103556
20.0,11.4,0.2,0.4,165.0017225921123,1185.308094097263,1303.777092879584,1396.8382687982933,0.09211590886116028,4.343624585820136
20.0,12.8,0.2,0.4,152.41877249296178,1117.932045082233,1290.1769669250837,1342.1250433076802,0.10835468769073486,4.222532132334373
20.0,14.2,0.2,0.4,132.38525882185203,1038.0819837287063,1235.0845954252454,1282.566297783623,0.1433062106370926,5.006056258616746
20.0,15.6,0.2,0.4,109.26460455926491,991.6500333927418,1203.139328640273,1240.6900841445097,0.2099122554063797,4.482306810909295
20.0,17.0,0.2,0.4,94.61105930832287,938.2435704952894,1090.659034696896,1181.9068030971919,0.2800484299659729,3.8373952847121475
5.0,10.0,0.2,0.48,150.04819749001948,822.3980685584025,908.3040505993293,1524.0391439229038,0.11120525747537613,3.94199023119663
5.0,11.4,0.2,0.48,128.41054608212912,766.551610268359,815.7712509482602,1433.054235405894,0.15215127170085907,4.343338066038166
5.0,12.8,0.2,0.48,112.2352872203414,718.8042086432404,737.9964403929929,1062.5678078438386,0.20000581443309784,4.545593006990489
5.0,14.2,0.2,0.48,100.88051247572508,669.2771803124434,677.3094402075233,853.1693055008265,0.24849629402160645,4.576721713758196
5.0,15.6,0.2,0.48,91.96629264595973,590.3166515904223,639.351446316176,655.5683100028943,0.30131417512893677,4.294460047892626
5.0,17.0,0.2,0.48,85.4211635528507,527.556769329061,585.8059288807093,598.2344505484183,0.35008496046066284,4.500853074083035
8.0,10.0,0.2,0.48,162.52245428678305,1108.1971433693247,1158.1141504123043,1535.0820847383986,0.09480287879705429,3.5213520567630257
8.0,11.4,0.2,0.48,144.48582634423266,1044.6187953085655,1047.557521332913,1470.3441222416157,0.1201566830277443,3.4371878872633963
8.0,12.8,0.2,0.48,125.02974923354189,959.1465301602676,989.2892419903932,1302.9607932336792,0.16091100871562958,3.6853234197096247
8.0,14.2,0.2,0.48,107.73477069396448,881.5168384038942,941.4449643265857,1091.4370040213023,0.21703878045082092,3.9276093427670657
8.0,15.6,0.2,0.48,98.25758612505598,810.773805662825,895.3573572833494,953.55906055474,0.261460542678833,3.9620807491383156
8.0,17.0,0.2,0.48,91.4257675688879,715.0477835384295,784.6683074337128,837.5248762143569,0.30320850014686584,3.558806054052346
11.0,10.0,0.2,0.48,174.9460806874917,1287.21007960807,1294.921986113834,1508.1264228713042,0.08187907189130783,3.007815658938861
11.0,11.4,0.2,0.48,172.2586592496344,1178.632313634566,1228.2371781479212,1476.9677914454548,0.08455643802881241,3.3596029992436387
11.0,12.8,0.2,0.48,147.55848482734828,1086.753803525713,1169.517737130534,1401.4600609552633,0.11541910469532013,3.2598298189603794
11.0,14.2,0.2,0.48,116.99328640584051,1006.9056506618097,1116.569797556728,1301.8794288306758,0.18351924419403076,3.857165294885933
11.0,15.6,0.2,0.48,111.28810157497873,931.9703998082883,1067.2690412281654,1082.3328558065875,0.20411354303359985,3.392830646975278
11.0,17.0,0.2,0.48,106.1644033727239,808.9727466321493,888.2470243031584,1001.3785630288675,0.22530703246593475,3.4109992316430757
14.0,10.0,0.2,0.48,185.74124828840894,1345.3644600652626,1419.2452006351573,1463.051105124858,0.07271935045719147,2.982689239848943
14.0,11.4,0.2,0.48,164.33627984319594,1233.4354486073937,1346.7930540517073,1424.7635008542863,0.09293767809867859,3.196638204638895
14.0,12.8,0.2,0.48,183.31837949367616,1143.212236846651,1285.6318558451435,1364.921821656037,0.07520496100187302,3.2147930203552977
14.0,14.2,0.2,0.48,123.91479002694997,1068.3673875927434,1232.5653823112004,1279.7805826601568,0.16369961202144623,3.429150809202467
14.0,15.6,0.2,0.48,115.41823287748704,1001.1869756054983,1183.5481875034745,1184.4264804114569,0.1892080008983612,3.6941272452171328
14.0,17.0,0.2,0.48,98.64593841283278,929.2861386559716,1072.6164007659888,1081.4351741881333,0.25890427827835083,3.4143110691531118
17.0,10.0,0.2,0.48,192.15354112922572,1363.3256486107598,1418.0466096929315,1506.371739827463,0.06797628849744797,3.1992885099360975
17.0,11.4,0.2,0.48,183.53072665213077,1257.988009606911,1389.773609885684,1432.2846236463913,0.074637770652771,3.3148774882063297
17.0,12.8,0.2,0.48,156.15345142959092,1169.797817827431,1331.6617097647018,1368.2674102659635,0.10324560850858688,3.1137795881500745
17.0,14.2,0.2,0.48,135.8496616534596,1097.359107434473,1252.9973996348956,1314.7242079017756,0.1365310251712799,3.319982519891293
17.0,15.6,0.2,0.48,123.82872228725564,1039.7682080274699,1207.321110021429,1265.9917881169376,0.16426166892051697,3.6897783075503208
17.0,17.0,0.2,0.48,101.37171816328059,970.2398900717386,1082.0998895282248,1133.1580487554402,0.2451120316982269,3.2788312441731304
20.0,10.0,0.2,0.48,245.77279415502008,1357.6548481071645,1386.8106711476405,1571.1806339710333,0.041786499321460724,2.4438035111290755
20.0,11.4,0.2,0.48,208.70573216025733,1268.9691772580566,1362.5065958542395,1500.5235808834923,0.05784686282277107,2.8369374229963555
20.0,12.8,0.2,0.48,177.12089421248683,1195.8890096205248,1342.790142768756,1441.0840728655496,0.08011480420827866,3.0767023552609696
20.0,14.2,0.2,0.48,158.1255019654994,1109.714196465032,1274.9244711333022,1376.7524514771892,0.10079912096261978,3.2994616672605797
20.0,15.6,0.2,0.48,122.51602068549663,1059.618464989585,1237.9017751288225,1330.375593814977,0.16731281578540802,3.5016090420352155
20.0,17.0,0.2,0.48,111.86150930373073,999.8267064206042,1111.3721156214233,1261.9414221331856,0.20091071724891663,2.9616067148838385
5.0,10.0,0.2,0.56,185.98062252731245,863.7607080180328,950.5207134031407,1592.7283714280177,0.07262533158063889,3.111550602566061
5.0,11.4,0.2,0.56,159.1715127716141,807.2596879530207,855.8151708832883,1507.3373250743982,0.09935998171567917,3.1468561683205216
5.0,12.8,0.2,0.56,139.2793831051034,757.6714375664504,775.4533355398738,1169.7131187698571,0.13034823536872864,3.227765226959156
5.0,14.2,0.2,0.56,125.31948753834853,705.9606413562502,714.9452920755054,963.999425277626,0.16160492599010468,3.458729133842994
5.0,15.6,0.2,0.56,114.0578111218621,635.1639021256241,674.7992158440305,739.3001858253602,0.1966942697763443,3.2849293723904673
5.0,17.0,0.2,0.56,105.83257232868556,569.6920259588695,631.2289929233626,661.0593520013996,0.2289627194404602,3.3568223445016363
8.0,10.0,0.2,0.56,201.4472807547696,1166.4348977276152,1215.4791636737173,1604.2452117689454,0.06192997097969055,2.6028517928651818
8.0,11.4,0.2,0.56,177.83422456368288,1100.2167779854676,1101.2220999890837,1535.2289440048999,0.07960514724254608,2.66294084263416
8.0,12.8,0.2,0.56,153.04660433811512,1008.179599645009,1043.286775640026,1381.1176757376406,0.10777747631072998,2.7941545831608963
8.0,14.2,0.2,0.56,133.1879745221928,926.4187597372514,993.021565308845,1144.5657026518054,0.142675518989563,2.959933363182621
8.0,15.6,0.2,0.56,121.74785701701114,852.2167839371518,944.5772062105137,1000.7900688212308,0.17112679779529572,2.760392872388397
8.0,17.0,0.2,0.56,112.80409414382655,760.2483495550088,839.9772314486921,882.4288796226551,0.20015177130699158,2.833786361623687
11.0,10.0,0.2,0.56,212.79733236606776,1355.26573067317,1366.0933886248515,1572.606496397003,0.05553654581308365,2.354015481599066
11.0,11.4,0.2,0.56,201.36558712573535,1239.638838694392,1296.57296468428,1535.610457461803,0.06207553669810296,2.6349499981172992
11.0,12.8,0.2,0.56,170.5992671677043,1143.1855869641645,1235.0741207749566,1456.3603437156162,0.0865505039691925,2.6548888837865396
11.0,14.2,0.2,0.56,143.02188172031725,1058.8189778986766,1179.6052979740289,1333.4796590588994,0.1232934221625328,2.6910316939539767
11.0,15.6,0.2,0.56,133.93685722239044,979.9001453846478,1126.8842612028088,1128.2518418730856,0.14139775931835175,2.6061092099189618
11.0,17.0,0.2,0.56,125.3978741434303,872.0604740015726,945.2884810901097,1054.8369538748689,0.16203941404819489,2.6015413146062962
14.0,10.0,0.2,0.56,224.83742267028902,1419.0148427542956,1499.8401191653797,1522.0706233793303,0.04982444643974304,2.1903210063184146
14.0,11.4,0.2,0.56,201.36271228792043,1301.554049460554,1425.2614179275881,1480.7414292058595,0.06214290112257004,2.4015021357088533
14.0,12.8,0.2,0.56,203.55521841390998,1205.125156865924,1359.5834251889628,1415.6978721344638,0.06113724410533904,2.570257472859697
14.0,14.2,0.2,0.56,148.99122723745418,1125.5623752066467,1303.622835763035,1314.6304454422288,0.11366210132837296,2.55159463535121
14.0,15.6,0.2,0.56,136.68021698097746,1054.4776532328265,1211.4150192993266,1250.6920342823546,0.13538749516010284,2.5283193472983934
14.0,17.0,0.2,0.56,120.71255300974478,977.0730513598737,1089.8427913988291,1131.177605062768,0.17357876896858215,2.502836888640814
17.0,10.0,0.2,0.56,231.54851989110938,1441.3449148616453,1474.4010400803152,1595.90422796112,0.046999555081129074,2.209734032673827
17.0,11.4,0.2,0.56,212.3149916567831,1329.8844162497894,1438.788522205535,1517.3813476714931,0.055966127663850784,2.3867214117525006
17.0,12.8,0.2,0.56,178.30366726597927,1234.9639193680125,1376.8809374640457,1449.6472265782488,0.07939751446247101,2.78483018737606
17.0,14.2,0.2,0.56,158.176146620227,1158.572161425902,1287.480239180583,1392.5836210510545,0.10104825347661972,2.5410590390616505
17.0,15.6,0.2,0.56,146.0750764011734,1096.2388939479981,1236.1879588749885,1339.0498977463044,0.11843057721853256,2.7207740590602714
17.0,17.0,0.2,0.56,123.90054128682218,1021.4685940804745,1098.3093141257687,1180.9750515198023,0.16471923887729645,2.381328120059545
20.0,10.0,0.2,0.56,273.3004798948475,1437.1801251041547,1438.469567504837,1667.6057605159253,0.03389197215437889,2.0872472674465907
20.0,11.4,0.2,0.56,233.42954610329645,1343.5109230337125,1409.6040833173286,1592.2436605834012,0.046362169086933136,2.229502539802446
20.0,12.8,0.2,0.56,209.18443238149712,1265.8182333603847,1387.972785347397,1529.3771653598087,0.057652465999126434,2.5247518544671763
20.0,14.2,0.2,0.56,176.04695612344045,1174.1279496584866,1308.617469607099,1460.2555043218827,0.08152807503938675,2.6878567616861666
20.0,15.6,0.2,0.56,144.93081959209908,1118.8276324341994,1261.3962105474293,1408.3044107826115,0.11996161937713623,2.396547839434093
20.0,17.0,0.2,0.56,132.2947742332702,1053.28508491583,1127.0601005879064,1331.9415525500388,0.14406634867191315,2.470364944577902
5.0,10.0,0.2,0.64,223.09257485645452,897.7659936397297,985.318648925628,1652.0050728722833,0.05066395923495293,2.378602778138272
5.0,11.4,0.2,0.64,191.35583816433885,841.276717504962,888.5756778808413,1572.390714617072,0.0690164864063263,2.4100397900808175
5.0,12.8,0.2,0.64,167.75292216330664,791.4162988038863,807.4824506390481,1266.9454509683428,0.09020159393548965,2.563855191843325
5.0,14.2,0.2,0.64,150.8349143594082,736.0017661947045,746.653837728542,1065.1778537596565,0.11198363453149796,2.612108374716463
5.0,15.6,0.2,0.64,137.10454600251185,667.1554672881471,705.7702268591801,835.3935910575636,0.13661441206932068,2.7299727605075796
5.0,17.0,0.2,0.64,127.32785707629326,598.3452185142505,659.3226626139331,744.947894822427,0.15876458585262299,2.6568209103437592
8.0,10.0,0.2,0.64,241.08527430388887,1215.9703022782066,1264.226219348279,1666.1538644033144,0.04341760650277138,2.0215775421862605
8.0,11.4,0.2,0.64,210.6717700140353,1143.9407697277197,1149.503718040451,1590.821735200278,0.05695381388068199,2.025686681367854
8.0,12.8,0.2,0.64,183.1156881345669,1049.3841631873506,1090.53805474859,1448.7853745414939,0.07560806721448898,2.2384692396394668
8.0,14.2,0.2,0.64,160.60515189204884,966.6934120373144,1038.4778346128555,1224.0141115125575,0.09856155514717102,2.1021134124269163
8.0,15.6,0.2,0.64,146.387579636308,889.7998583162239,988.031406575951,1067.3508085716094,0.11894173920154572,2.2397220004241163
8.0,17.0,0.2,0.64,135.06420991242084,800.1649739860527,912.892785424819,921.4152688776956,0.14020603895187378,2.076678944874393
11.0,10.0,0.2,0.64,255.37275225000022,1414.7215141591876,1429.4969863775646,1633.4811037381642,0.038732606917619705,1.8225405491112978
11.0,11.4,0.2,0.64,231.63697171702873,1292.6054743827185,1356.077791242359,1587.5763982027695,0.04707539826631546,1.9552784530709735
11.0,12.8,0.2,0.64,198.28670859352908,1193.1942110865068,1293.1771147607349,1503.1366517541308,0.06429260969161987,2.1761669187715245
11.0,14.2,0.2,0.64,169.96305355605878,1103.4040517511717,1234.0677911385344,1366.5224308226007,0.0876651331782341,2.0873568738650294
11.0,15.6,0.2,0.64,157.80088534429711,1023.5296267063048,1179.1342936402502,1191.2633446656207,0.10222911089658737,2.1404950632906186
11.0,17.0,0.2,0.64,145.67367326441206,927.5272660563884,1018.8688341257417,1077.1501281640408,0.12039593607187271,2.299064958541084
14.0,10.0,0.2,0.64,268.39842153589575,1484.9535562202807,1572.6201238753658,1577.932058225367,0.035126231610774994,1.7309227431505916
14.0,11.4,0.2,0.64,236.2128568755702,1361.1640330015707,1493.462328774679,1532.455051534483,0.045336201786994934,1.8356608458458017
14.0,12.8,0.2,0.64,223.1379334808699,1258.9486267218813,1425.5022224063023,1456.1501031044572,0.051020678132772446,1.940782804077098
14.0,14.2,0.2,0.64,175.9764603641832,1176.028819696624,1350.3578452848512,1366.132366983137,0.08179983496665955,2.0427543870242357
14.0,15.6,0.2,0.64,161.1047289392197,1101.305886410795,1231.4467807753329,1309.7411393266188,0.09788098931312561,1.966552008070404
14.0,17.0,0.2,0.64,143.6453377781714,1019.7609996492323,1102.227283945708,1187.3233537436759,0.12308517843484879,2.0926752821128347
17.0,10.0,0.2,0.64,273.98366849578076,1510.000503194828,1524.0000655728081,1674.828166065621,0.033725518733263016,1.8233537138016094
17.0,11.4,0.2,0.64,248.30460780524314,1394.528672595704,1488.9889941323243,1593.9803645726147,0.04107625409960747,1.7689591196803953
17.0,12.8,0.2,0.64,207.90593503096258,1292.55580482155,1416.8318575141152,1521.2705058599495,0.05861980468034744,2.147003866606735
17.0,14.2,0.2,0.64,183.53727555114517,1211.078372316585,1321.8431431564827,1459.7533793471946,0.07531886547803879,2.034084834865269
17.0,15.6,0.2,0.64,170.23443947220974,1145.0658076753796,1255.886823668122,1402.8116941479277,0.08755335211753845,2.0695739872677987
17.0,17.0,0.2,0.64,146.8511730167078,1066.0682149990291,1110.0580607286581,1233.8392267006448,0.11771319061517715,2.015029458302986
20.0,10.0,0.2,0.64,318.0387446142986,1485.9476992536665,1508.253903427124,1751.7693354486296,0.025168465450406075,1.600511342688945
20.0,11.4,0.2,0.64,265.63307053164004,1409.5355946595325,1453.7459553710207,1674.2765620953905,0.0359300896525383,1.7428410935291947
20.0,12.8,0.2,0.64,225.61299666044405,1324.5124523949016,1419.1007664925519,1605.0035709589952,0.049644581973552704,2.1791879821629405
20.0,14.2,0.2,0.64,198.996666859769,1228.0690222088642,1333.006871913697,1531.7860004062475,0.0640530213713646,2.1360043753165607
20.0,15.6,0.2,0.64,170.37024996178968,1170.0281102340234,1282.4926344207731,1476.2258668902805,0.0871317982673645,1.9580657967087205
20.0,17.0,0.2,0.64,154.62000340222102,1099.7899211028803,1138.2967787880505,1392.3736396030738,0.10584157705307007,1.9262581266637546
5.0,10.0,0.2,0.72,262.0577010610815,930.4603891832945,1018.1857211351495,1708.5176159298546,0.03687986731529236,1.784869860684614
5.0,11.4,0.2,0.72,224.76901899299875,873.1833687092719,919.3729451581132,1626.0968367318446,0.05022307112812996,1.8777149452902209
5.0,12.8,0.2,0.72,197.19966943787267,822.6507245259819,837.020536568952,1371.429605425396,0.06551137566566467,2.0738904699455953
5.0,14.2,0.2,0.72,177.36578779200238,764.0025407262165,776.8788579001825,1157.0933910654994,0.08132065832614899,2.239509233417241
5.0,15.6,0.2,0.72,161.37348067938893,694.4189274355414,734.0483753980326,935.6248361797803,0.09894061088562012,1.9674426864894385
5.0,17.0,0.2,0.72,149.15920547384272,622.3380711198731,685.0877883275444,830.937711377068,0.1160578802227974,2.082984808499556
8.0,10.0,0.2,0.72,283.47111396142276,1261.3454448516702,1308.6959302988223,1721.8972213186237,0.03156647831201553,1.658912008218911
8.0,11.4,0.2,0.72,247.55753367875872,1184.0954646564958,1193.2934448532005,1641.691376464859,0.0414445623755455,1.589048804702508
8.0,12.8,0.2,0.72,214.75928937041908,1087.5856085748308,1133.6670827617609,1505.6469472920048,0.05522759631276131,1.7214260708840912
8.0,14.2,0.2,0.72,189.02176256362392,1002.9214447015389,1079.9782943374016,1303.5376762016244,0.07148000597953796,1.851067436289516
8.0,15.6,0.2,0.72,172.0223408667096,923.2592458250914,1026.7677367425592,1136.9298399430593,0.08655114471912384,1.8364174689349202
8.0,17.0,0.2,0.72,158.82491286432983,834.0888514976087,957.8624476580287,991.3161565379977,0.10177835822105408,1.7324961002435988
11.0,10.0,0.2,0.72,296.81160090887744,1466.5993499588167,1483.7888015808217,1686.5635948101187,0.02881011553108692,1.495079547645663
11.0,11.4,0.2,0.72,264.9521173323933,1340.4278657551135,1409.7644265142999,1635.1662385529833,0.03612150996923447,1.7412352478488813
11.0,12.8,0.2,0.72,229.06971027771354,1237.6121765002388,1345.2272313479152,1548.4497991095993,0.04835136607289314,1.759025953055667
11.0,14.2,0.2,0.72,199.46028016395124,1144.247233895837,1283.6464011543515,1400.083794603017,0.06393817067146301,1.6585057574065003
11.0,15.6,0.2,0.72,182.95366584752864,1063.731771945746,1226.432550023821,1233.0281338894315,0.07636167109012604,1.6045519572617966
11.0,17.0,0.2,0.72,168.66838331952175,969.5152937036145,1093.3256938821642,1104.432719837833,0.09007789194583893,1.7712997538744715
14.0,10.0,0.2,0.72,312.17244662840386,1543.3353709095393,1628.607724933533,1637.1011403733066,0.026107285171747208,1.4014203666727139
14.0,11.4,0.2,0.72,269.7117635802677,1416.169399652117,1556.7663942654478,1578.0238830602516,0.03492005169391632,1.483903500144298
14.0,12.8,0.2,0.72,250.1028190579799,1310.7007459329054,1485.769485307412,1496.8793544748717,0.040760163217782974,1.7348471771302663
14.0,14.2,0.2,0.72,205.09871727702628,1221.391314954027,1379.9614876011958,1422.693112958033,0.060507409274578094,1.6728553891930327
14.0,15.6,0.2,0.72,187.07531748098634,1145.2213908803749,1259.8126626527644,1363.309333477238,0.07288321852684021,1.6908579395149954
14.0,17.0,0.2,0.72,167.94784917701625,1059.2194455097747,1115.510885796754,1253.340143806601,0.09038718044757843,1.5862060139382566
17.0,10.0,0.2,0.72,316.633512534212,1570.0983125678579,1571.2005590798044,1745.9858415414262,0.025387493893504143,1.433385722233887
17.0,11.4,0.2,0.72,286.0381565109335,1452.652844501388,1532.3309612638723,1662.9278379424363,0.031099794432520866,1.3959291814498065
17.0,12.8,0.2,0.72,239.46496325246528,1344.598125752504,1452.4381289204252,1585.9799387636222,0.044391896575689316,1.685102263855218
17.0,14.2,0.2,0.72,211.37007659319764,1260.978025626337,1360.296224763283,1521.848391634672,0.056995853781700134,1.5586600874259853
17.0,15.6,0.2,0.72,194.23966295065003,1189.2057837914479,1272.9491960790122,1459.237263556599,0.06752592325210571,1.6344552137440387
17.0,17.0,0.2,0.72,170.87878275763694,1107.8216459758944,1122.327377218917,1297.2345592166353,0.08727214485406876,1.465053449806448
20.0,10.0,0.2,0.72,352.6247166845476,1528.217539486596,1572.3775647667217,1829.1406147679254,0.020570987835526466,1.320466268375341
20.0,11.4,0.2,0.72,298.26416356408174,1469.9895110627265,1491.9627485053502,1748.75089587371,0.02862185798585415,1.4964106155259447
20.0,12.8,0.2,0.72,255.6590555052687,1380.5541868376122,1453.1943025289677,1676.0200195881848,0.03879871219396591,1.49787025237531
20.0,14.2,0.2,0.72,224.05012008311664,1279.5636403622404,1359.3547338813162,1598.2488857295975,0.050702787935733795,1.7052926963076815
20.0,15.6,0.2,0.72,195.98077950261083,1216.7768835073282,1301.246180168641,1537.3955385872532,0.0661102682352066,1.5303211030581019
20.0,17.0,0.2,0.72,178.27698434688403,1142.7788477446147,1151.9193861283554,1448.0665649286732,0.07987537235021591,1.4779018234147114
5.0,10.0,0.2,0.8,302.4488738826649,960.4468339641298,1049.4352915912086,1759.8574376303402,0.027833592146635056,1.6271352246902808
5.0,11.4,0.2,0.8,259.4132317258302,901.6332677741752,948.6901572871736,1678.044820553055,0.03783383220434189,1.5668789697505257
5.0,12.8,0.2,0.8,227.65115002408487,849.4212727710774,861.9001613650175,1459.1276807304614,0.04935954883694649,1.7661774679041455
5.0,14.2,0.2,0.8,204.81909947684545,789.6528622755549,803.7451335963724,1286.7982631171271,0.06112606823444366,1.8084955559226523
5.0,15.6,0.2,0.8,186.31629561591424,718.3580600155129,759.7005125518909,1032.8370512163774,0.07447274774312973,1.712066142629939
5.0,17.0,0.2,0.8,172.28848430049496,644.6701433587505,709.574356152463,925.9254270684753,0.08720918744802475,1.689923868151236
8.0,10.0,0.2,0.8,326.6022721714916,1304.0943049448947,1351.693726696951,1776.4934434891418,0.023911546915769577,1.3247739372163536
8.0,11.4,0.2,0.8,283.2131486799548,1224.5589884418969,1234.5412270319478,1692.900142704257,0.03180200234055519,1.3674497851184038
8.0,12.8,0.2,0.8,246.9591922372912,1122.1104973674421,1172.4789652480613,1558.8378706886633,0.041941750794649124,1.3510468006321799
8.0,14.2,0.2,0.8,218.35998005570727,1038.2883131011997,1118.7411529293706,1400.5036495320603,0.05370897054672241,1.4170455943437477
8.0,15.6,0.2,0.8,198.58750924658491,954.6901704737681,1063.1494623033072,1214.724521379924,0.06522558629512787,1.611484191362804
8.0,17.0,0.2,0.8,182.94976447144882,864.0389220946852,991.5275545315579,1080.816337705267,0.07694878429174423,1.488274312059274
