beam_height,beam_length,fillet_size,beam_width,f1_min,f2_max,deformation
5.034550169783772,16.954269346315613,0.13663286727864848,0.4001809509194385,65.66171585629488,472.1162051779245,0.57766598940959
5.034550169783772,16.954269346315613,0.1001392837525112,0.4001809509194385,66.27113062825954,473.5119096288738,0.5807547610315036
16.717139011222997,10.002004486166259,0.4603663282248927,0.7993748780649582,365.0666910744097,1625.2411609484075,0.018199128735500017
5.040326444812275,16.92063268588447,0.21263081297445233,0.40036571872623583,65.29197997467783,476.9842597846283,0.5665529661488121
8.650591457405804,15.135612039071184,0.10012847649717446,0.40033072268905867,76.96163005767606,822.7485141433344,0.4045998459438717
15.860610362989508,16.98397308771864,0.10117070966107283,0.4006573453600161,77.23363749086023,900.9602689742693,0.3968978252265761
5.744344408272041,16.668342754679365,0.13697072767339688,0.40086526113919557,68.15676676147964,543.7320295824271,0.5503000615847503
19.26389112132671,11.692813631442819,0.4157572181565779,0.4521964567352828,144.73127269914602,1237.2554069466812,0.11207567827932426
14.668448677357826,13.880158726258609,0.5600601019530689,0.45540034047793815,114.9746069044757,1097.042279246029,0.1745245950495531
7.909898396952748,15.618475365109841,0.10312425968346638,0.40443978103030676,74.35162942078965,757.985107045649,0.441654411865759
8.650591457405804,15.645223764635032,0.10012847649717446,0.40033072268905867,74.03273663799136,794.3604763320363,0.4293749364670351
14.57064787047366,14.459561003449203,0.2586019387988188,0.4005454466460671,92.71310087855467,1003.9375875312231,0.275467500765509
14.57057202453621,13.92311690329593,0.2876704901045319,0.40053783445857355,95.04174751549907,1030.3199961679843,0.25596194639137365
16.94062314291466,10.084534364450812,0.5021237521839943,0.4717111654630811,183.20654767441525,1369.043940375499,0.07479921973884529
19.26389112132671,11.918780482073933,0.4157572181565779,0.4441180931852645,138.31062465487085,1216.2393151347203,0.12068808782753328
14.612304086759694,13.614940196374425,0.5137241443964158,0.4282290240512187,110.48054404087962,1082.3476368657111,0.1893222979286211
16.00625112490325,13.92311690329593,0.5155972375281914,0.4047802217408043,105.16631906622057,1058.5355478703125,0.202842084941167
7.157895318963387,16.073544476006155,0.10095348181901641,0.4044530783620408,72.73868175398695,684.7921847584746,0.48427644539667486
19.58810298870788,12.531119667443512,0.45285844040286954,0.40005564288008044,121.94596595968565,1139.8980785717167,0.1500649561260598
16.673044882158035,10.015055616203428,0.5112418989753617,0.5189328938424973,207.77008362713278,1423.2461475347036,0.06158037343109758
5.737476817562276,16.299657909456695,0.10507603128447159,0.40001895288559974,69.16520830906208,564.7297877516635,0.5389673385430601
16.3935917133448,10.006969505830925,0.5141848778619884,0.5705578539253103,234.0400039331555,1470.4762600893887,0.05050015473777017
16.5652296891527,10.000418213132798,0.4918211199606757,0.45983844895530357,174.5888226797543,1360.8189867660676,0.08148232152267089
16.659278387416794,10.000895274593915,0.5393838066111654,0.769514663343254,352.03375044172185,1589.5964972495972,0.025535628419187426
16.662312440696592,10.007203630184216,0.5142571723447429,0.6747854757557883,290.8937574465403,1554.074430922487,0.0322829112943228
17.2695121046865,10.000679965530203,0.4630199587118137,0.5373661161066905,217.91886179888894,1438.8986302587657,0.05357716432170271
8.653910395187358,16.395934115254462,0.10012847649717446,0.40046205394908874,74.03324965643165,743.7178522156902,0.45379877579332445
5.518497132340029,16.997678329556617,0.12368653370336394,0.400427748973866,67.56875628581749,508.06044771546226,0.5688319221064487
7.2630122226757905,16.308903486891438,0.10117472147208847,0.4020762966007151,71.85125751415237,675.3071841841537,0.49731069404327544
7.152428113749818,15.63439221512331,0.10126646987147639,0.40036072585839394,73.53308290469471,707.1725719980602,0.4730529857581895
15.495614573288478,13.731369462743324,0.5141442786956968,0.45717707815284364,119.69023892394236,1111.317112021152,0.16075367998816234
14.612304086759694,13.614940196374425,0.5019993215784639,0.4218430919359275,108.797311330815,1075.5470603792573,0.19598609898800867
16.797832525368143,10.000296373529261,0.514564953062698,0.6033906611857506,253.29870685343184,1500.8126412646284,0.042756891893439744
14.550016061720447,10.009233500670227,0.28975055462715826,0.7398522117812985,325.33601970819694,1572.4936801997092,0.027439518283763217
16.8972677645859,10.05640014144026,0.5117620123113314,0.6228429887608595,263.3212473772768,1512.0109603285205,0.03882649528496798
16.9216973634522,15.645642239283504,0.10021013434204845,0.4018459978004535,86.39515373516132,972.6849904737728,0.3143982235009077
16.71576139403248,10.002236791621474,0.4603663282248927,0.797698477438919,364.12666720625384,1624.2148397016454,0.0183872036008403
15.124549405331038,10.006969505830925,0.5141848778619884,0.5705578539253103,231.84332979953322,1463.1131629561157,0.053351121328846215
16.925028864167324,16.39635259247318,0.10021013434204845,0.40196142270111374,80.57057055274657,939.3120786741239,0.35533951235105654
14.907657690046811,10.011272976790828,0.5141872350621195,0.5551900163998362,225.0856870433547,1446.5358944951831,0.05572102498620532
16.661492691222744,10.007203630184216,0.5142571723447429,0.4267852455059735,160.56212230443856,1326.2051672248904,0.09295984672879148
17.180028433552298,10.007087684362826,0.5282507796725879,0.4711319336656234,189.48282513818884,1377.8118523040355,0.07233908480084686
7.145539927397358,16.429824503219407,0.10327472506835382,0.40153975317652235,71.56810453983812,659.6397627844949,0.5063770642299561
16.641796224447578,10.043715080532612,0.4897889888431802,0.6508539613204963,276.355329112562,1531.4161554203135,0.03411661284694392
16.7647380357339,10.014384850871217,0.5141108820790594,0.6941226816237758,302.4455931787672,1564.560695630493,0.030305162799009286
15.468147808968105,13.731369462743324,0.5118546238134324,0.4535272110629783,118.58790090775989,1107.719627598714,0.1638081943187249
17.51892881072774,10.000679965530203,0.4630199587118137,0.40006451207649085,150.14186133144486,1291.1182138795837,0.10112660111200775
6.462512628640385,16.668342754679365,0.13660140735654547,0.4008642407240643,69.90219754674833,595.9443324925261,0.5326672299384038
16.797832525368143,10.000296373529261,0.5028401302447463,0.597089165219245,249.14355608301423,1494.0254312988948,0.04342278459166343
16.797832525368143,10.000296373529261,0.5144825040288434,0.5851929120442163,243.94300117840714,1485.151041098657,0.04610554075099298
19.12530710178736,11.918780482073933,0.4157572181565779,0.43486879454464633,135.42122798609546,1206.725192293556,0.12403872365756091
16.9077967578652,16.668342754679365,0.13697072767339688,0.40086526113919557,82.35690931863826,927.106131339258,0.3606661157303077
19.657849976471823,12.201488686724222,0.45285844040286954,0.40005564288008044,121.99010004158563,1157.6704593464751,0.14656287712290944
18.8916421621354,11.906038530256959,0.41570550752356467,0.4227535749582101,132.51091308042754,1195.106539477671,0.1275635606277351
16.76551799590004,10.014384850871217,0.5141108820790594,0.7098738989108642,311.8783458957108,1571.743903675348,0.028948815694794863
15.572882589958175,15.878646474016074,0.10743489743367018,0.40087390471496775,84.23142276703571,950.7853480540373,0.33923141788469074
8.197912102222165,16.306209568528775,0.10096527808796721,0.4020790577358938,72.79362972613113,729.1157562851508,0.4658633813871612
16.861186801072446,10.05640014144026,0.4554213459591445,0.6228429887608595,261.8258288576252,1505.6155609340176,0.03671241646173809
14.595245595437602,14.498231586158942,0.13698286223114328,0.4005085671831577,91.95608134029739,995.8872156849475,0.2808613036203142
14.562001513557348,13.677735452062137,0.2876704901045319,0.40436451003670193,101.67701027371278,1044.979702206257,0.23272762562283453
14.585106957537967,13.661162214086453,0.5134435390134173,0.40461997627947344,102.19053012012371,1057.9375744769864,0.21773942692350434
16.275697576433096,16.202814864344802,0.13726433216874973,0.40056402386951556,84.52320217208178,942.5641650372602,0.3445138288631779
16.795044772336652,10.00728082953111,0.5073571924471615,0.43832624703253964,165.70043917904763,1338.358496311365,0.08821792604901349
8.882036326475886,15.593027846865496,0.10178127462796047,0.40031157663142264,74.77922040951631,807.6903424765474,0.41847315468117674
19.26389112132671,11.692813631442819,0.40192351764250156,0.40169393153809135,127.3342441048114,1185.0817699534844,0.13566557380382502
16.702063753635834,15.842280473217558,0.10721119250909114,0.42539356321005023,92.11964539456413,980.618762078181,0.2869679149182669
13.969460982609395,10.18657289311267,0.30422511854879386,0.4005501523999511,153.45985307000313,1254.3852208692801,0.10674934755941601
14.79268630158112,10.043715080532612,0.4897889888431802,0.6508539613204963,276.5168449869788,1524.548973200108,0.03605508058673203
8.882036326475886,15.539152299423222,0.10178127462796047,0.4009800041228036,75.09839094757307,811.5052675578931,0.4146300775518168
16.67700180607107,15.70885023332377,0.10328712430501559,0.41687089214888934,90.0174230938462,979.7605303103595,0.2958172274908748
15.301774579069534,15.645223764635032,0.11812890357929057,0.4009838583258572,87.00173510618782,958.2849269420853,0.32527444901862174
16.59506151287254,10.02269453228127,0.5071347308969926,0.7623820550200545,342.7600968186845,1597.3378205775593,0.02360425321130835
14.930254118143402,10.011073952263578,0.5179206343355663,0.5495591026204727,222.39225806595965,1441.903212753862,0.05685065027301798
14.93671533153239,10.02294287548578,0.5127515704554346,0.6649613928055483,284.3835905529365,1540.3588272214786,0.03397168382327087
19.26389112132671,11.692813631442819,0.4151460424408652,0.4068637605444015,129.26979452177687,1190.8304920693145,0.1327209635625866
15.809292446055343,16.619067587989708,0.14685461735370783,0.4006354887796153,82.62591665650388,919.7069060428498,0.3699660388834915
14.57057202453621,13.92311690329593,0.5190060549853761,0.40053783445857355,95.2892910357635,1040.4315553767224,0.24339693349803088
16.676139385262392,10.015055616203428,0.5113320525082086,0.5018152005329499,198.27996730684376,1406.6771605629742,0.06696778025558883
14.738646902249736,13.722178570341311,0.5220351550843517,0.4005102240316897,100.13134286649168,1053.7302668659854,0.2238600641839622
5.092194758220052,16.662299273433643,0.13660140735654547,0.4008642264219616,66.25239534046135,492.4561829646249,0.5634946321741519
13.969460982609395,10.032101265041494,0.30989813754204804,0.40066010583114986,154.3742952902487,1267.314748609704,0.10538347239535724
16.76664537258619,10.066198092304175,0.5921858873228171,0.7150166580199219,334.9797324627815,1580.8685046518203,0.02823452459387811
7.124196075361694,16.970121949174178,0.10807283922881225,0.4018948785680812,71.34316520956688,622.6260655125916,0.521804663685242
15.301774579069534,15.645223764635032,0.10012847649717446,0.4009838583258572,86.0753578596325,957.9646014209757,0.32830374412359725
16.71576139403248,10.002236791621474,0.4603663282248927,0.6592690322781382,282.677749851907,1536.68263918727,0.03109633072190196
16.378884197458603,10.009506081790743,0.5118328309771808,0.45050163770757534,170.26451433152533,1350.9326073723773,0.08590639163795671
6.873399944210236,16.39635259247318,0.10726170281392276,0.40196142270111374,71.33819137767385,644.1245671963648,0.5118251276956979
7.15640344074237,16.96733083419298,0.13779327963637494,0.40087419090646886,71.16836549894798,620.6643984071004,0.5200413828490428
15.966368296811002,10.000679965530203,0.517992884547014,0.49238995769124605,190.9015585720893,1395.1058896584093,0.07326284335582904
15.985695162087492,10.009233500670227,0.5176779267036353,0.7370572939558464,326.8641124664023,1582.5936329541564,0.026968424041332387
16.76664537258619,10.066198092304175,0.5865487728486968,0.7150166580199219,332.6066269264668,1580.8378853607949,0.028890039998189912
19.26389112132671,11.954652308613642,0.41570550752356467,0.4016595219276453,124.20567754198544,1171.380054059161,0.14163048485276386
7.145539927397358,16.75625781161684,0.10614145353627571,0.40153975317652235,71.39644176180212,637.9985460610994,0.5161959007287281
16.673044882158035,10.015055616203428,0.5113333057229807,0.4933170650169115,193.57369321175398,1397.951901313363,0.06973849484292063
14.62850303747096,13.65098651941512,0.45285844040286954,0.40005564288008044,102.70705767376143,1051.2048832535993,0.22624718934727361
19.20170340258485,11.915956900387926,0.4157572181565779,0.4017236436248079,124.7683733048811,1173.555912053727,0.14022551962413735
16.797832525368143,10.000296373529261,0.514564953062698,0.5851929120442163,243.95578685654857,1485.160219595713,0.046107997197609316
17.177346907424422,16.970121949174178,0.1010686962397207,0.4018948785680812,76.76369367935693,914.7907327801108,0.38375565432674935
16.66409191486709,10.011231700148382,0.5757019418589802,0.6729165041564731,305.0078106521334,1559.1541969481677,0.03257579072941913
8.042354789239937,16.202814864344802,0.13726433216874973,0.40056402386951556,72.78389139173464,723.0695850473244,0.4693227464102908
